periodo_denuncia,anio_denuncia,fecha_descarga,distrito_fiscal,especialidad,tipo_caso,generico,subgenerico,articulo,des_articulo,cantidad,ubigeo_pjfs,dpto_pjfs,prov_pjfs,dist_pjfs,fecha_corte
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,DAÑOS,206,Formas agravadas,36,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,DAÑOS,206-A,Abandono y actos de crueldad contra animales domésticos y silvestres,5,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,ESTAFA Y OTRAS DEFRAUDACIONES,196,Estafa,310,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,ESTAFA Y OTRAS DEFRAUDACIONES,196-A,Estafa agravada,23,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,ESTAFA Y OTRAS DEFRAUDACIONES,197,Casos de defraudación,24,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,EXTORSION,200,Extorsión.,96,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,EXTORSION,201,Chantaje,2,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,FRAUDE EN LA ADMINISTR. DE PERS. JURID.,198,Administración fraudulenta,3,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,HURTO,185,Hurto simple,356,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,HURTO,186,Hurto agravado,1284,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,HURTO,187,Hurto de uso,6,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,RECEPTACION,194,Receptación.,156,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,RECEPTACION,195,Formas agravadas,67,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,ROBO,188,Robo.,30,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,ROBO,189,Robo agravado,360,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,USURPACION,202,Usurpación.,122,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,USURPACION,203,Desvío ilegal del curso de las aguas,3,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA EL PATRIMONIO,USURPACION,204,Formas agravadas de usurpación,105,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,376,Abuso de autoridad,63,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,376-B,Otorgamiento ilegítimo de derechos sobre inmuebles (abuso de autoridad),1,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,377,"Omisión, rehusamiento o demora de actos funcionales (abuso de autoridad)",48,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,380,Abandono de cargo (abuso de autoridad),1,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,381,Nombramiento o aceptación ilegal (abuso de autoridad),12,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,382,Concusión,2,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,383,Cobro indebido (concusión),4,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,384,Colusión simple y agravada (concusión),39,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,385,Patrocinio ilegal (concusión),5,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,387,Peculado doloso y culposo (peculado),59,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,388,Peculado de uso (peculado),12,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,389,Malversación (peculado),4,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,390,Retardo injustificado de pago (peculado),1,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,393,Cohecho pasivo propio (corrupción de funcionarios),5,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,395,Cohecho pasivo específico (corrupción de funcionarios),1,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,395-A,Cohecho pasivo propio en el ejercicio de la función policial (corrupción de funcionarios),7,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,395-B,Cohecho pasivo impropio en el ejercicio de la función policial (corrupción de funcionarios),2,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,397,Cohecho activo genérico (corrupción de funcionarios),2,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,398,Cohecho activo específico (corrupción de funcionarios),1,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,398-A,"Ingreso indebido de equipos o sistema de comunicación, fotografía y/o filmación en centros de detención o reclusión",1,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,399,Negociación incompatible o aprovechamiento indebido de cargo (corrupción de funcionarios),42,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,400,Tráfico de influencias (corrupción de funcionarios),9,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS,401,Enriquecimiento ilícito (corrupción de funcionarios),1,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,361,Usurpación de función pública,20,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,363,Ejercicio ilegal de profesión,5,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,365,Violencia contra la autoridad para obligarle a algo,1,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,366,Violencia contra la autoridad para impedir el ejercicio de sus funciones,5,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,367,Formas agravadas (Art. 365 y 366),3,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,368,Resistencia o desobediencia a la autoridad,213,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,368-A,"Ingreso indebido de equipos o sistema de comunicación, fotografía y/o filmación en centros de detención o reclusión",11,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,368-D,"Posesión indebida de teléfonos celulares o, armas, municiones o materiales explosivos, inflamables, asfixiantes o tóxicos en establecimientos penitenciarios",1,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,369,Violencia contra autoridades elegidas,1,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,370,Atentado contra la conservación e identidad de objeto,1,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,371,Negativa a colaborar con la administración de justicia,2,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS COMETIDOS POR PARTICULARES,372,Atentado contra documentos que sirven de prueba en el proceso,1,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,402,Denuncia calumniosa,19,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,403,Ocultamiento de menor a las investigaciones,1,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,404,Encubrimiento personal,1,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,405,Encubrimiento real,4,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,407,Omisión de denuncia,4,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,408,Fuga del lugar del accidente de tránsito,9,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,409,Falsedad en juicio,3,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,409-A,Obstrucción de la justicia,5,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,410,Avocamiento ilegal de proceso en trámite,1,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,411,Falsa declaración en procedimiento administrativo,59,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,414,Favorecimiento a la fuga,1,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,416,Fraude procesal,8,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,417,Ejercicio arbitrario de derecho. Justicia por propia mano,4,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,418,Prevaricato,9,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,421,Patrocinio indebido de abogado o mandatario judicial (prevaricato),1,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,422,Negativa a administrar justicia,1,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,423,Negativa al cumplimiento de obligaciones de notario y auxiliares jurisdiccionales,1,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA ADMINISTRACION PUBLICA,DELITOS CONTRA LA ADMINISTRACION DE JUSTICIA,424,Omisión de ejercicio de la acción penal,1,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA CONF.Y.LA.BUEN.FE.EN.NEGOCIOS,LIBRAMIENTO Y COBRO INDEBIDO,215,Modalidades de libramientos indebidos,9,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA CONF.Y.LA.BUEN.FE.EN.NEGOCIOS,USURA,214,Usura,2,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA DIGNIDAD HUMANA,EXPLOTACION,129-H,"Explotación sexual de niñas, niños y adolescentes",6,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA DIGNIDAD HUMANA,EXPLOTACION,129-J,Cliente del adolescente,1,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA DIGNIDAD HUMANA,EXPLOTACION,129-K,"Beneficio de la explotación sexual de niñas, niños y adolescentes",1,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA DIGNIDAD HUMANA,EXPLOTACION,129-M,Pornografía infantil,1,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA DIGNIDAD HUMANA,EXPLOTACION,129-O,Trabajo forzoso,2,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA DIGNIDAD HUMANA,TRATA DE PERSONAS,129-A,Trata de personas,15,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA DIGNIDAD HUMANA,TRATA DE PERSONAS,129-B,Formas agravadas de la Trata de Personas,2,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA FAMILIA,ATENTADOS CONTRA LA PATRIA POTESTAD,147,Sustracción de menor,62,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA FAMILIA,ATENTADOS CONTRA LA PATRIA POTESTAD,148,Inducción a la fuga de menor,70,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA FAMILIA,CONTRA EL ESTADO CIVIL,145,Alteración o supresión de la filiación de menor,1,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA FAMILIA,OMISION DE ASISTENCIA FAMILIAR,149,Omisión de prestación de alimentos,971,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA FAMILIA,OMISION DE ASISTENCIA FAMILIAR,150,Abandono de mujer gestante y en situación crítica,10,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,DISPOSICIONES COMUNES,438,Falsedad genérica (disposiciones comunes),43,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,427,Falsificación de documentos,85,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,428,Falsedad ideológica,75,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,429,Omisión de consignar declaraciones en documentos,20,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,430,"Supresión, destrucción u ocultamiento de documentos",5,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,FALSIFICACION DE DOCUMENTOS EN GENERAL,432,Inhabilitación,1,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA FE PUBLICA,"FALSIFICACION DE SELLOS, TIMBRES Y MARCAS OFICIALES",435,Fabricación fraudulenta o falsificación de marcas o contraseñas oficiales,2,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA HUMANIDAD,DESAPARICION FORZADA,320,Desaparición forzada de personas,19,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA HUMANIDAD,DISCRIMINACION,323,Discriminación e incitación a la discriminación,1,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
ENERO - MAYO,2023,06/06/2023,SAN MARTIN,PENAL,DENUNCIA,CONTRA LA LIBERTAD,OFENSAS AL PUDOR PUBLICO,183,Exhibiciones y publicaciones obscenas,2,220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,19/06/2023
